date,invoice number,value,haircut percent,Daily fee percent,currency,Revenue source,customer,Expected payment duration
2020-11-02,3268,11.108632,10,0.125,USD,AlexUndeR,Genie Adventures,65
2023-02-06,6886,5825.548,10,0.7,USD,TnT Mobility ,Genie Adventures,60
2022-06-24,6120,18712.8,10,0.052,USD,SuperAmazing,Genie Adventures,65
2023-09-04,6855,1.296,10,0.7,USD,Sam's bulb,Genie Adventures,60
2023-01-16,6882,4093.557,10,0.7,USD,TnT Mobility ,Genie Adventures,60
2023-10-23,7124,4400,10,0.07,USD,TnT Mobility,Genie Adventures,60
2022-05-20,6291,33958.925,7.5,0.055,USD,CloudMedia,Genie Adventures,2
2022-02-01,6187,10028.8188,10,0.05,GBP,The Trade Desk,Genie Adventures,2
2022-02-01,6187,10028.8188,10,0.05,GBP,The Trade Desk,Genie Adventures,2
2022-02-01,6187,10028.8188,10,0.05,GBP,The Trade Desk,Genie Adventures,2
2022-02-01,6187,10028.8188,10,0.05,GBP,The Trade Desk,Genie Adventures,2
2022-02-01,6187,10028.8188,10,0.05,GBP,The Trade Desk,Genie Adventures,2
2022-02-01,6187,10028.8188,10,0.05,GBP,The Trade Desk,Genie Adventures,2
2022-02-01,6187,10028.8188,10,0.05,GBP,The Trade Desk,Genie Adventures,2
2022-12-01,1489,3142.628996,99,0.125,USD,automatic,Genie Adventures,65
2023-06-26,4424,2732.546275,99.5,0.125,USD,automatic,Genie Adventures,65
2022-08-01,3651,10143.6,10,0.126,USD,SkyLTD,Genie Adventures,60
2022-07-14,6299,32232.2,7.5,0.055,USD,CloudMedia,Genie Adventures,2
2022-01-10,3341,2013.506283,10,0.125,USD,AlexUndeR,Genie Adventures,65
2022-04-01,3655,1448.6,10,0.125,USD,Index Playcrows,Genie Adventures,60
2022-10-03,2217,4828.92,10,0.125,USD,Playwear,Genie Adventures,60
2022-04-01,3355,1287.902745,10,0.125,USD,AlexUndeR,Genie Adventures,65
2022-05-09,2192,3180.5,10,0.125,USD,Playwear,Genie Adventures,60
2022-04-04,3356,3513.199753,10,0.125,USD,AlexUndeR,Genie Adventures,65
2021-12-01,6266,29354.325,7.5,0.055,USD,CloudMedia,Genie Adventures,2
2022-07-01,6297,32519.9875,7.5,0.055,USD,CloudMedia,Genie Adventures,2
2022-08-21,6128,18712.8,10,0.052,USD,SuperAmazing,Genie Adventures,65
2022-08-21,6216,8619.8112,10,0.05,GBP,The Trade Desk,Genie Adventures,2
2022-08-21,6216,8619.8112,10,0.05,GBP,The Trade Desk,Genie Adventures,2
2022-08-21,6216,8619.8112,10,0.05,GBP,The Trade Desk,Genie Adventures,2
2022-08-21,6216,8619.8112,10,0.05,GBP,The Trade Desk,Genie Adventures,2
2022-08-21,6216,8619.8112,10,0.05,GBP,The Trade Desk,Genie Adventures,2
2022-08-21,6216,8619.8112,10,0.05,GBP,The Trade Desk,Genie Adventures,2
2022-08-21,6216,8619.8112,10,0.05,GBP,The Trade Desk,Genie Adventures,2
2022-10-23,6313,29066.5375,7.5,0.055,USD,CloudMedia,Genie Adventures,2
2023-08-14,6807,3357.803195,99.5,0.125,USD,automatic,Genie Adventures,65
2023-03-10,6157,16725.6,10,0.052,USD,SuperAmazing,Genie Adventures,65
2022-04-15,6110,17056.8,10,0.052,USD,SuperAmazing,Genie Adventures,65
2023-05-05,6253,9945.936,10,0.05,GBP,The Trade Desk,Genie Adventures,2
2023-05-05,6253,9945.936,10,0.05,GBP,The Trade Desk,Genie Adventures,2
2023-05-05,6253,9945.936,10,0.05,GBP,The Trade Desk,Genie Adventures,2
2023-05-05,6253,9945.936,10,0.05,GBP,The Trade Desk,Genie Adventures,2
2023-05-05,6253,9945.936,10,0.05,GBP,The Trade Desk,Genie Adventures,2
2023-05-05,6253,9945.936,10,0.05,GBP,The Trade Desk,Genie Adventures,2
2023-05-05,6253,9945.936,10,0.05,GBP,The Trade Desk,Genie Adventures,2
2021-08-16,2146,4569.86,10,0.125,USD,Playwear,Genie Adventures,60
2021-04-01,3637,8246.52,10,0.126,USD,SkyLTD,Genie Adventures,60
2022-05-30,3109,555.383,10,0.125,USD,Happy Playcrows,Genie Adventures,65
2023-03-13,6892,4210.542,10,0.7,USD,TnT Mobility ,Genie Adventures,60
2023-09-11,6856,3.749,10,0.7,USD,Sam's bulb,Genie Adventures,60
2023-06-19,7102,139121.8,10,0.07,GBP,AO UK,Genie Adventures,60
2023-06-19,7102,139121.8,10,0.07,GBP,AO UK,Genie Adventures,60
2023-06-19,7102,139121.8,10,0.07,GBP,AO UK,Genie Adventures,60
2023-06-19,7102,139121.8,10,0.07,GBP,AO UK,Genie Adventures,60
2023-06-19,7102,139121.8,10,0.07,GBP,AO UK,Genie Adventures,60
2023-06-19,7102,139121.8,10,0.07,GBP,AO UK,Genie Adventures,60
2023-06-19,7102,139121.8,10,0.07,GBP,AO UK,Genie Adventures,60
2022-08-14,6215,8868.4596,10,0.05,GBP,The Trade Desk,Genie Adventures,2
2022-08-14,6215,8868.4596,10,0.05,GBP,The Trade Desk,Genie Adventures,2
2022-08-14,6215,8868.4596,10,0.05,GBP,The Trade Desk,Genie Adventures,2
2022-08-14,6215,8868.4596,10,0.05,GBP,The Trade Desk,Genie Adventures,2
2022-08-14,6215,8868.4596,10,0.05,GBP,The Trade Desk,Genie Adventures,2
2022-08-14,6215,8868.4596,10,0.05,GBP,The Trade Desk,Genie Adventures,2
2022-08-14,6215,8868.4596,10,0.05,GBP,The Trade Desk,Genie Adventures,2
2022-11-20,6317,30217.6875,7.5,0.055,USD,CloudMedia,Genie Adventures,2
2022-06-13,3368,4548.047948,10,0.125,USD,AlexUndeR,Genie Adventures,65
2022-05-09,3362,4709.729899,10,0.125,USD,AlexUndeR,Genie Adventures,65
2022-01-01,3659,1757.79,10,0.125,USD,Index Playcrows,Genie Adventures,60
2021-09-01,3662,2431.67,10,0.125,USD,Index Playcrows,Genie Adventures,60
2021-04-01,3661,5348.82,10,0.125,USD,Index Playcrows,Genie Adventures,60
2022-06-24,6208,9282.8736,10,0.05,GBP,The Trade Desk,Genie Adventures,2
2022-06-24,6208,9282.8736,10,0.05,GBP,The Trade Desk,Genie Adventures,2
2022-06-24,6208,9282.8736,10,0.05,GBP,The Trade Desk,Genie Adventures,2
2022-06-24,6208,9282.8736,10,0.05,GBP,The Trade Desk,Genie Adventures,2
2022-06-24,6208,9282.8736,10,0.05,GBP,The Trade Desk,Genie Adventures,2
2022-06-24,6208,9282.8736,10,0.05,GBP,The Trade Desk,Genie Adventures,2
2022-06-24,6208,9282.8736,10,0.05,GBP,The Trade Desk,Genie Adventures,2
2022-05-01,3658,1422.5,10,0.125,USD,Index Playcrows,Genie Adventures,60
2022-03-07,2181,3453.36,10,0.125,USD,Playwear,Genie Adventures,60
2022-05-23,3108,1649.036,10,0.125,USD,Happy Playcrows,Genie Adventures,65
2021-03-22,2120,4375.79,10,0.125,USD,Playwear,Genie Adventures,60
2022-11-01,3660,2412.78,10,0.125,USD,Index Playcrows,Genie Adventures,60
2022-05-02,3361,4515.099149,10,0.125,USD,AlexUndeR,Genie Adventures,65
2021-02-08,2114,8064.29,10,0.125,USD,Playwear,Genie Adventures,60
2022-05-30,3365,1226.626054,10,0.125,USD,AlexUndeR,Genie Adventures,65
2022-05-02,2191,1263.44,10,0.125,USD,Playwear,Genie Adventures,60
2022-03-01,3663,1847.25,10,0.125,USD,Index Playcrows,Genie Adventures,60
2022-06-27,3370,3233.59294,10,0.125,USD,AlexUndeR,Genie Adventures,65
2021-04-19,2125,2189.22,10,0.125,USD,Playwear,Genie Adventures,60
2022-02-01,6275,35110.075,7.5,0.055,USD,CloudMedia,Genie Adventures,2
2022-12-01,3656,1950.41,10,0.125,USD,Index Playcrows,Genie Adventures,60
2022-02-20,6278,28778.75,7.5,0.055,USD,CloudMedia,Genie Adventures,2
2021-04-01,3657,2318.88,10,0.125,USD,Index Playcrows,Genie Adventures,60
2023-02-19,6154,19209.6,10,0.052,USD,SuperAmazing,Genie Adventures,65
2023-03-24,6247,9945.936,10,0.05,GBP,The Trade Desk,Genie Adventures,2
2023-03-24,6247,9945.936,10,0.05,GBP,The Trade Desk,Genie Adventures,2
2023-03-24,6247,9945.936,10,0.05,GBP,The Trade Desk,Genie Adventures,2
2023-03-24,6247,9945.936,10,0.05,GBP,The Trade Desk,Genie Adventures,2
2023-03-24,6247,9945.936,10,0.05,GBP,The Trade Desk,Genie Adventures,2
2023-03-24,6247,9945.936,10,0.05,GBP,The Trade Desk,Genie Adventures,2
2023-03-24,6247,9945.936,10,0.05,GBP,The Trade Desk,Genie Adventures,2
2022-11-01,6226,9531.522,10,0.05,GBP,The Trade Desk,Genie Adventures,2
2022-11-01,6226,9531.522,10,0.05,GBP,The Trade Desk,Genie Adventures,2
2022-11-01,6226,9531.522,10,0.05,GBP,The Trade Desk,Genie Adventures,2
2022-11-01,6226,9531.522,10,0.05,GBP,The Trade Desk,Genie Adventures,2
2022-11-01,6226,9531.522,10,0.05,GBP,The Trade Desk,Genie Adventures,2
2022-11-01,6226,9531.522,10,0.05,GBP,The Trade Desk,Genie Adventures,2
2022-11-01,6226,9531.522,10,0.05,GBP,The Trade Desk,Genie Adventures,2
2021-11-01,3671,997.75,10,0.125,USD,Index Playcrows,Genie Adventures,60
2022-09-12,3455,1072.5324,10,0.125,USD,SuperAmazing,Genie Adventures,60
2023-02-20,6888,6327.649,10,0.7,USD,TnT Mobility ,Genie Adventures,60
2023-09-18,6857,3.75,10,0.7,USD,Sam's bulb,Genie Adventures,60
2022-03-25,6283,32232.2,7.5,0.055,USD,CloudMedia,Genie Adventures,2
2022-04-22,6199,9863.0532,10,0.05,GBP,The Trade Desk,Genie Adventures,2
2022-04-22,6199,9863.0532,10,0.05,GBP,The Trade Desk,Genie Adventures,2
2022-04-22,6199,9863.0532,10,0.05,GBP,The Trade Desk,Genie Adventures,2
2022-04-22,6199,9863.0532,10,0.05,GBP,The Trade Desk,Genie Adventures,2
2022-04-22,6199,9863.0532,10,0.05,GBP,The Trade Desk,Genie Adventures,2
2022-04-22,6199,9863.0532,10,0.05,GBP,The Trade Desk,Genie Adventures,2
2022-04-22,6199,9863.0532,10,0.05,GBP,The Trade Desk,Genie Adventures,2
2022-10-02,6310,34534.5,7.5,0.055,USD,CloudMedia,Genie Adventures,2
2023-02-01,3672,3381.65,10,0.125,USD,Index Playcrows,Genie Adventures,60
2023-01-01,3248,332.48,10,0.125,USD,SpotX Replay,Genie Adventures,65
2021-07-01,3668,4609.89,10,0.125,USD,Index Playcrows,Genie Adventures,60
2022-07-01,3665,897.94,10,0.125,USD,Index Playcrows,Genie Adventures,60
2021-12-13,3336,5453.802073,10,0.125,USD,AlexUndeR,Genie Adventures,65
2023-04-01,6336,35110.075,7.5,0.055,USD,CloudMedia,Genie Adventures,2
2022-07-01,3371,3208.730915,10,0.125,USD,AlexUndeR,Genie Adventures,65
2023-09-01,6814,1176.120467,99.5,0.125,USD,automatic,Genie Adventures,65
2021-01-25,2112,4323.72,10,0.125,USD,Playwear,Genie Adventures,60
2021-08-01,3669,4087.31,10,0.125,USD,Index Playcrows,Genie Adventures,60
2021-10-01,3667,1961.83,10,0.125,USD,Index Playcrows,Genie Adventures,60
2021-08-23,2147,11586.15,10,0.125,USD,Playwear,Genie Adventures,60
2023-01-08,6324,31944.4125,7.5,0.055,USD,CloudMedia,Genie Adventures,2
2022-07-25,3375,6088.09782,10,0.125,USD,AlexUndeR,Genie Adventures,65
2021-11-21,6177,8454.0456,10,0.05,GBP,The Trade Desk,Genie Adventures,2
2021-11-21,6177,8454.0456,10,0.05,GBP,The Trade Desk,Genie Adventures,2
2021-11-21,6177,8454.0456,10,0.05,GBP,The Trade Desk,Genie Adventures,2
2021-11-21,6177,8454.0456,10,0.05,GBP,The Trade Desk,Genie Adventures,2
2021-11-21,6177,8454.0456,10,0.05,GBP,The Trade Desk,Genie Adventures,2
2021-11-21,6177,8454.0456,10,0.05,GBP,The Trade Desk,Genie Adventures,2
2021-11-21,6177,8454.0456,10,0.05,GBP,The Trade Desk,Genie Adventures,2
2022-02-20,6190,9697.2876,10,0.05,GBP,The Trade Desk,Genie Adventures,2
2022-02-20,6190,9697.2876,10,0.05,GBP,The Trade Desk,Genie Adventures,2
2022-02-20,6190,9697.2876,10,0.05,GBP,The Trade Desk,Genie Adventures,2
2022-02-20,6190,9697.2876,10,0.05,GBP,The Trade Desk,Genie Adventures,2
2022-02-20,6190,9697.2876,10,0.05,GBP,The Trade Desk,Genie Adventures,2
2022-02-20,6190,9697.2876,10,0.05,GBP,The Trade Desk,Genie Adventures,2
2022-02-20,6190,9697.2876,10,0.05,GBP,The Trade Desk,Genie Adventures,2
2022-03-25,6107,19044,10,0.052,USD,SuperAmazing,Genie Adventures,65
2022-07-07,6210,9034.2252,10,0.05,GBP,The Trade Desk,Genie Adventures,2
2022-07-07,6210,9034.2252,10,0.05,GBP,The Trade Desk,Genie Adventures,2
2022-07-07,6210,9034.2252,10,0.05,GBP,The Trade Desk,Genie Adventures,2
2022-07-07,6210,9034.2252,10,0.05,GBP,The Trade Desk,Genie Adventures,2
2022-07-07,6210,9034.2252,10,0.05,GBP,The Trade Desk,Genie Adventures,2
2022-07-07,6210,9034.2252,10,0.05,GBP,The Trade Desk,Genie Adventures,2
2022-07-07,6210,9034.2252,10,0.05,GBP,The Trade Desk,Genie Adventures,2
2021-12-05,6531,4199.3952,10,0.05,EUR,Improve Digital,Genie Adventures,2
2022-06-24,6296,34822.2875,7.5,0.055,USD,CloudMedia,Genie Adventures,2
2022-03-04,6280,33671.1375,7.5,0.055,USD,CloudMedia,Genie Adventures,2
2023-01-01,6948,405,10,0.07,USD,TnT Internet ,Genie Adventures,60
2022-11-14,3394,7832.612528,10,0.125,USD,AlexUndeR,Genie Adventures,65
2023-07-17,7088,10000,10,0.7,USD,TnT Mobility ,Genie Adventures,60
2023-05-01,3603,4142.6808,10,0.125,USD,SuperAmazing,Genie Adventures,60
2023-10-02,6859,3.75,10,0.7,USD,Sam's bulb,Genie Adventures,60
2023-09-25,6858,21.75,10,0.7,USD,Sam's bulb,Genie Adventures,60
2022-07-18,239,2532.7374,99,0.125,USD,automatic,Genie Adventures,65
2023-08-14,7103,12773.98,10,0.07,GBP,AO UK,Genie Adventures,60
2023-08-14,7103,12773.98,10,0.07,GBP,AO UK,Genie Adventures,60
2023-08-14,7103,12773.98,10,0.07,GBP,AO UK,Genie Adventures,60
2023-08-14,7103,12773.98,10,0.07,GBP,AO UK,Genie Adventures,60
2023-08-14,7103,12773.98,10,0.07,GBP,AO UK,Genie Adventures,60
2023-08-14,7103,12773.98,10,0.07,GBP,AO UK,Genie Adventures,60
2023-08-14,7103,12773.98,10,0.07,GBP,AO UK,Genie Adventures,60
2023-02-19,6242,9282.8736,10,0.05,GBP,The Trade Desk,Genie Adventures,2
2023-02-19,6242,9282.8736,10,0.05,GBP,The Trade Desk,Genie Adventures,2
2023-02-19,6242,9282.8736,10,0.05,GBP,The Trade Desk,Genie Adventures,2
2023-02-19,6242,9282.8736,10,0.05,GBP,The Trade Desk,Genie Adventures,2
2023-02-19,6242,9282.8736,10,0.05,GBP,The Trade Desk,Genie Adventures,2
2023-02-19,6242,9282.8736,10,0.05,GBP,The Trade Desk,Genie Adventures,2
2023-02-19,6242,9282.8736,10,0.05,GBP,The Trade Desk,Genie Adventures,2
2022-08-22,3379,8019.092752,10,0.125,USD,AlexUndeR,Genie Adventures,65
2022-09-01,3676,1507.54,10,0.125,USD,Index Playcrows,Genie Adventures,60
2022-12-18,6321,32232.2,7.5,0.055,USD,CloudMedia,Genie Adventures,2
2022-09-19,3384,3008.947835,10,0.125,USD,AlexUndeR,Genie Adventures,65
2023-06-16,6171,19872,10,0.052,USD,SuperAmazing,Genie Adventures,65
2022-06-01,2196,7310.02,10,0.125,USD,Playwear,Genie Adventures,60
2022-11-13,6316,35110.075,7.5,0.055,USD,CloudMedia,Genie Adventures,2
2023-02-01,3679,555,10,0.125,USD,Apple,Genie Adventures,45
2022-10-10,3388,6157.84822,10,0.125,USD,AlexUndeR,Genie Adventures,65
2022-10-01,3677,1950.41,10,0.125,USD,Index Playcrows,Genie Adventures,60
2023-02-01,3680,777.77,10,0.125,USD,Apple,Genie Adventures,45
2022-06-01,3674,1721.94,10,0.125,USD,Index Playcrows,Genie Adventures,60
2023-02-01,3681,666.66,10,0.125,USD,Apple,Genie Adventures,45
2022-11-06,6227,10360.35,10,0.05,GBP,The Trade Desk,Genie Adventures,2
2022-11-06,6227,10360.35,10,0.05,GBP,The Trade Desk,Genie Adventures,2
2022-11-06,6227,10360.35,10,0.05,GBP,The Trade Desk,Genie Adventures,2
2022-11-06,6227,10360.35,10,0.05,GBP,The Trade Desk,Genie Adventures,2
2022-11-06,6227,10360.35,10,0.05,GBP,The Trade Desk,Genie Adventures,2
2022-11-06,6227,10360.35,10,0.05,GBP,The Trade Desk,Genie Adventures,2
2022-11-06,6227,10360.35,10,0.05,GBP,The Trade Desk,Genie Adventures,2
2023-04-21,6163,17222.4,10,0.052,USD,SuperAmazing,Genie Adventures,65
2023-02-01,3678,444.44,10,0.125,USD,Apple,Genie Adventures,45
2021-05-17,2482,1177.51,99.5,0.125,USD,automatic,Genie Adventures,65
2023-01-15,6325,34822.2875,7.5,0.055,USD,CloudMedia,Genie Adventures,2
2022-10-16,6136,20534.4,10,0.052,USD,SuperAmazing,Genie Adventures,65
2023-08-28,6813,1882.419311,99.5,0.125,USD,automatic,Genie Adventures,65
2022-01-02,6447,5283.7785,5,0.048,USD,Google Inc,Genie Adventures,2
2022-05-01,6288,32807.775,7.5,0.055,USD,CloudMedia,Genie Adventures,2
2022-09-11,6307,33958.925,7.5,0.055,USD,CloudMedia,Genie Adventures,2
2022-03-01,6279,30793.2625,7.5,0.055,USD,CloudMedia,Genie Adventures,2
2022-06-20,3369,6357.332727,10,0.125,USD,AlexUndeR,Genie Adventures,65
2022-05-16,3363,4729.639974,10,0.125,USD,AlexUndeR,Genie Adventures,65
2022-07-25,6860,20000,10,0.7,USD,TnT Mobility ,Genie Adventures,60
2023-01-02,6949,3645,10,0.07,USD,TnT Internet ,Genie Adventures,60
2022-05-13,6202,10111.7016,10,0.05,GBP,The Trade Desk,Genie Adventures,2
2022-05-13,6202,10111.7016,10,0.05,GBP,The Trade Desk,Genie Adventures,2
2022-05-13,6202,10111.7016,10,0.05,GBP,The Trade Desk,Genie Adventures,2
2022-05-13,6202,10111.7016,10,0.05,GBP,The Trade Desk,Genie Adventures,2
2022-05-13,6202,10111.7016,10,0.05,GBP,The Trade Desk,Genie Adventures,2
2022-05-13,6202,10111.7016,10,0.05,GBP,The Trade Desk,Genie Adventures,2
2022-05-13,6202,10111.7016,10,0.05,GBP,The Trade Desk,Genie Adventures,2
2023-04-17,3586,3486.192284,99.5,0.125,USD,automatic,Genie Adventures,65
2022-10-17,3389,6273.351197,10,0.125,USD,AlexUndeR,Genie Adventures,65
2022-12-19,3400,229.292424,10,0.125,USD,AlexUndeR,Genie Adventures,65
2022-03-04,6368,43835.792,10,0.055,GBP,Facebook,Genie Adventures,2
2022-03-04,6368,43835.792,10,0.055,GBP,Facebook,Genie Adventures,2
2022-03-04,6368,43835.792,10,0.055,GBP,Facebook,Genie Adventures,2
2022-03-04,6368,43835.792,10,0.055,GBP,Facebook,Genie Adventures,2
2022-03-04,6368,43835.792,10,0.055,GBP,Facebook,Genie Adventures,2
2022-03-04,6368,43835.792,10,0.055,GBP,Facebook,Genie Adventures,2
2022-03-04,6368,43835.792,10,0.055,GBP,Facebook,Genie Adventures,2
2022-10-31,3391,993.662963,10,0.125,USD,AlexUndeR,Genie Adventures,65
2022-11-07,3393,10075.05569,10,0.125,USD,AlexUndeR,Genie Adventures,65
2022-08-15,3378,6287.774752,10,0.125,USD,AlexUndeR,Genie Adventures,65
2022-01-16,6273,29066.5375,7.5,0.055,USD,CloudMedia,Genie Adventures,2
2022-04-01,6196,8536.9284,10,0.05,GBP,The Trade Desk,Genie Adventures,2
2022-04-01,6196,8536.9284,10,0.05,GBP,The Trade Desk,Genie Adventures,2
2022-04-01,6196,8536.9284,10,0.05,GBP,The Trade Desk,Genie Adventures,2
2022-04-01,6196,8536.9284,10,0.05,GBP,The Trade Desk,Genie Adventures,2
2022-04-01,6196,8536.9284,10,0.05,GBP,The Trade Desk,Genie Adventures,2
2022-04-01,6196,8536.9284,10,0.05,GBP,The Trade Desk,Genie Adventures,2
2022-04-01,6196,8536.9284,10,0.05,GBP,The Trade Desk,Genie Adventures,2
2022-04-18,3102,1743.611,10,0.125,USD,Happy Playcrows,Genie Adventures,65
2021-11-15,2161,21934.64,10,0.125,USD,Playwear,Genie Adventures,60
2022-08-01,1133,77.77,10,0.125,USD,Apple,Genie Adventures,45
2022-02-06,6364,40520.48,10,0.055,GBP,Facebook,Genie Adventures,2
2022-02-06,6364,40520.48,10,0.055,GBP,Facebook,Genie Adventures,2
2022-02-06,6364,40520.48,10,0.055,GBP,Facebook,Genie Adventures,2
2022-02-06,6364,40520.48,10,0.055,GBP,Facebook,Genie Adventures,2
2022-02-06,6364,40520.48,10,0.055,GBP,Facebook,Genie Adventures,2
2022-02-06,6364,40520.48,10,0.055,GBP,Facebook,Genie Adventures,2
2022-02-06,6364,40520.48,10,0.055,GBP,Facebook,Genie Adventures,2
2023-05-19,6255,8951.3424,10,0.05,GBP,The Trade Desk,Genie Adventures,2
2023-05-19,6255,8951.3424,10,0.05,GBP,The Trade Desk,Genie Adventures,2
2023-05-19,6255,8951.3424,10,0.05,GBP,The Trade Desk,Genie Adventures,2
2023-05-19,6255,8951.3424,10,0.05,GBP,The Trade Desk,Genie Adventures,2
2023-05-19,6255,8951.3424,10,0.05,GBP,The Trade Desk,Genie Adventures,2
2023-05-19,6255,8951.3424,10,0.05,GBP,The Trade Desk,Genie Adventures,2
2023-05-19,6255,8951.3424,10,0.05,GBP,The Trade Desk,Genie Adventures,2
2022-09-04,6306,30505.475,7.5,0.055,USD,CloudMedia,Genie Adventures,2
2023-03-24,6335,29066.5375,7.5,0.055,USD,CloudMedia,Genie Adventures,2
2022-02-13,6277,35110.075,7.5,0.055,USD,CloudMedia,Genie Adventures,2
2022-03-01,6103,20203.2,10,0.052,USD,SuperAmazing,Genie Adventures,65
2023-03-17,6686,25072.047,10,0.05,EUR,Overdrone,Genie Adventures,2
2022-01-23,6362,40520.48,10,0.055,GBP,Facebook,Genie Adventures,2
2022-01-23,6362,40520.48,10,0.055,GBP,Facebook,Genie Adventures,2
2022-01-23,6362,40520.48,10,0.055,GBP,Facebook,Genie Adventures,2
2022-01-23,6362,40520.48,10,0.055,GBP,Facebook,Genie Adventures,2
2022-01-23,6362,40520.48,10,0.055,GBP,Facebook,Genie Adventures,2
2022-01-23,6362,40520.48,10,0.055,GBP,Facebook,Genie Adventures,2
2022-01-23,6362,40520.48,10,0.055,GBP,Facebook,Genie Adventures,2
2022-10-17,2219,3506.66,10,0.125,USD,Playwear,Genie Adventures,60
2023-04-21,6339,34534.5,7.5,0.055,USD,CloudMedia,Genie Adventures,2
2022-11-06,6315,29929.9,7.5,0.055,USD,CloudMedia,Genie Adventures,2
2023-05-15,3617,2987.6436,10,0.125,USD,SuperAmazing,Genie Adventures,60
2023-04-14,6338,29642.1125,7.5,0.055,USD,CloudMedia,Genie Adventures,2
2022-09-01,6861,20000,10,0.7,USD,TnT Mobility ,Genie Adventures,60
2022-12-05,3470,9552.3336,10,0.125,USD,SuperAmazing,Genie Adventures,60
2021-12-01,3673,2474.08,10,0.125,USD,Index Playcrows,Genie Adventures,60
2023-01-08,6148,18050.4,10,0.052,USD,SuperAmazing,Genie Adventures,65
2023-10-16,7104,10170.3,10,0.07,GBP,AO UK,Genie Adventures,60
2023-10-16,7104,10170.3,10,0.07,GBP,AO UK,Genie Adventures,60
2023-10-16,7104,10170.3,10,0.07,GBP,AO UK,Genie Adventures,60
2023-10-16,7104,10170.3,10,0.07,GBP,AO UK,Genie Adventures,60
2023-10-16,7104,10170.3,10,0.07,GBP,AO UK,Genie Adventures,60
2023-10-16,7104,10170.3,10,0.07,GBP,AO UK,Genie Adventures,60
2023-10-16,7104,10170.3,10,0.07,GBP,AO UK,Genie Adventures,60
2022-08-14,6127,16725.6,10,0.052,USD,SuperAmazing,Genie Adventures,65
2021-05-10,3299,2699.020879,10,0.125,USD,AlexUndeR,Genie Adventures,65
2022-05-13,6290,33383.35,7.5,0.055,USD,CloudMedia,Genie Adventures,2
2021-09-01,3319,1003.572902,10,0.125,USD,AlexUndeR,Genie Adventures,65
2022-01-23,6274,30505.475,7.5,0.055,USD,CloudMedia,Genie Adventures,2
2022-11-21,3395,6729.092243,10,0.125,USD,AlexUndeR,Genie Adventures,65
2022-10-31,3135,225.328,10,0.125,USD,Happy Playcrows,Genie Adventures,65
2022-01-01,3339,610.917518,10,0.125,USD,AlexUndeR,Genie Adventures,65
2022-12-01,3397,4313.796804,10,0.125,USD,AlexUndeR,Genie Adventures,65
2022-08-08,2207,7839.5,10,0.125,USD,Playwear,Genie Adventures,60
2022-01-10,2171,16.87,10,0.125,USD,Playwear,Genie Adventures,60
2023-03-17,6334,31081.05,7.5,0.055,USD,CloudMedia,Genie Adventures,2
2022-07-07,6386,46046,10,0.055,GBP,Facebook,Genie Adventures,2
2022-07-07,6386,46046,10,0.055,GBP,Facebook,Genie Adventures,2
2022-07-07,6386,46046,10,0.055,GBP,Facebook,Genie Adventures,2
2022-07-07,6386,46046,10,0.055,GBP,Facebook,Genie Adventures,2
2022-07-07,6386,46046,10,0.055,GBP,Facebook,Genie Adventures,2
2022-07-07,6386,46046,10,0.055,GBP,Facebook,Genie Adventures,2
2022-07-07,6386,46046,10,0.055,GBP,Facebook,Genie Adventures,2
2022-08-08,1126,5772.911929,99,0.125,USD,automatic,Genie Adventures,65
